change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fhorizon~master~Ie642f154879d36fda856fb9917c7784f93711594,31398,https://review.opendev.org/31398,horizon,53:25.0,37:39.0,MERGED,python3: Introduce py33 to tox.ini,python3: Introduce py33 to tox.ini.1,2,6,1,1.1,1.2,0,16,34,587.7372222,['tox.ini'],FALSE,[]
openstack%2Fhorizon~master~I961e62e818ab846f7e1bbc1fdabfe8c051fd70eb,31383,https://review.opendev.org/31383,horizon,09:57.0,36:07.0,MERGED,Fix Further Pyflakes warnings,Start using PyFlakes,6,6,3,30,4,6,25,20,595.4361111,"['openstack_dashboard/dashboards/admin/info/tables.py', 'openstack_dashboard/dashboards/project/networks/tests.py', 'openstack_dashboard/dashboards/project/routers/tables.py', 'tox.ini']",FALSE,[]
openstack%2Fsahara-dashboard~master~I0b941b565dc73b8fcfe13950eb7f9a746becbc31,34474,https://review.opendev.org/34474,sahara-dashboard,00:32.0,06:37.0,MERGED,Plugin params for node template now are passed via request,"Plugin and hadoop version are passed via request, not session",2,5,26,27,2,0,10,61,11.10138889,"['savannadashboard/nodegroup_templates/workflows.py', 'savannadashboard/templates/nodegroup_templates/nodegroup_templates.html']",FALSE,[]
openstack%2Fmurano~master~Ia8a9fa75f53c46ffa31d91c5e384a4d6cccc0063,34513,https://review.opendev.org/34513,murano,34:26.0,39:43.0,MERGED,Resolved Bug #1186804,Resolved Bug #1186804,1,2,19,9,1,0,5,21,0.088055556,['muranoapi/api/v1/sessions.py'],FALSE,[]
openstack%2Fnova~master~I977700d73342e81ee962019b76238d2cb2b1fff4,33888,https://review.opendev.org/33888,nova,37:13.0,14:55.0,MERGED,"Revert ""Add oslo-config-1.2.0a2 and pbr>=0.5.16 to requirements.""","Revert ""Add oslo-config-1.2.0a2 and pbr>=0.5.16 to requirements.""",2,7,1,1,1,0,13,65,130.6283333,['requirements.txt'],FALSE,[]
openstack%2Fswift~master~If04c88f7e686f4b4709c5b68351ebbbea97d12bd,34497,https://review.opendev.org/34497,swift,00:45.0,46:13.0,MERGED,version bump to 1.9.1,version bump to 1.9.1,1,3,1,1,1,0,5,21,0.757777778,['swift/__init__.py'],FALSE,[]
openstack%2Fswift~master~I61ffbaba01aba86d61e4f3d988b5abeee8f07813,34496,https://review.opendev.org/34496,swift,58:33.0,43:14.0,MERGED,updated changelog and authors update for 1.9.0 release,updated changelog and authors update for 1.9.0 release,1,3,92,2,3,0,6,54,0.744722222,"['.mailmap', 'AUTHORS', 'CHANGELOG']",FALSE,[]
openstack%2Fnova~master~If5438d5bef5da1832e81c0b80523f9f419d5e3d5,34401,https://review.opendev.org/34401,nova,11:27.0,30:31.0,MERGED,Port quota API into v3 part2,Port quota API into v3 part2,2,7,39,25,5,1,17,28,16.31777778,"['etc/nova/policy.json', 'nova/api/openstack/compute/plugins/v3/quota_sets.py', 'nova/tests/api/openstack/compute/plugins/v3/test_quota_sets.py', 'nova/tests/fake_policy.py', 'setup.cfg']",FALSE,[]
openstack%2Fhacking~master~I6648f2cb522d06634af7f73dd468437fe2a2599a,32488,https://review.opendev.org/32488,hacking,53:23.0,55:29.0,MERGED,Reserver a H23x range for Python 3.x compat checks,Further Python 3.x compatibility checks,10,7,6,5,3,6,35,39,368.035,"['HACKING.rst', 'hacking/core.py', 'setup.cfg']",FALSE,[]
openstack%2Fsahara~master~I3b552df6b0e945ee4f43a43b592b3cbcc9827225,34479,https://review.opendev.org/34479,sahara,46:28.0,47:36.0,MERGED,"If validation is not pass, cluster status is set to Error","If validation is not pass, cluster status is set to Error",1,3,10,4,1,0,6,57,7.018888889,['savanna/service/api.py'],FALSE,[]
openstack%2Fheat~master~I60088b60f623aac11e473d185f2924d4f4bd1cfe,34160,https://review.opendev.org/34160,heat,26:46.0,29:21.0,MERGED,Store created nova client in OpenStackClients.,Store created nova client in OpenStackClients.,2,6,2,0,1,2,13,46,50.04305556,['heat/engine/clients.py'],FALSE,[]
openstack%2Fheat~master~I615612b4e5f21f2a2cb168f47c33a8f9db7e9e81,34159,https://review.opendev.org/34159,heat,34:12.0,45:23.0,MERGED,Allow a resource delete to be re-attempted.,Allow a resource delete to be re-attempted.,1,4,0,2,1,0,7,43,50.18638889,['heat/engine/resource.py'],FALSE,[]
openstack%2Fswift~master~I09a0bd00524544ff627a3bccdcdc48f40720a86e,33333,https://review.opendev.org/33333,swift,53:46.0,39:54.0,MERGED,Local write affinity for object PUT requests.,Local write affinity for object PUT requests.,5,10,485,13,8,15,46,45,200.7688889,"['etc/proxy-server.conf-sample', 'swift/common/utils.py', 'swift/proxy/controllers/base.py', 'swift/proxy/controllers/obj.py', 'swift/proxy/server.py', 'test/unit/__init__.py', 'test/unit/common/test_utils.py', 'test/unit/proxy/test_server.py']",FALSE,[]
openstack%2Fcinder~master~Ic33a5bbc8d1cdf1effd41c1c2aebc7ef6988c39e,33717,https://review.opendev.org/33717,cinder,19:13.0,39:51.0,MERGED,Update kombu requirement,Update kombu requirement,2,7,2,2,1,0,15,24,151.3438889,['requirements.txt'],FALSE,[]
openstack%2Fdiskimage-builder~master~I681683b81ad638dfeb690fde1bc7d08a2116aaed,33795,https://review.opendev.org/33795,diskimage-builder,25:35.0,25:35.0,MERGED,Fix pyOpenSSL on Fedora.,Fix pyOpenSSL on Fedora.,3,5,12,0,2,0,12,24,0,"['elements/fedora/bin/map-packages', 'elements/fedora/install.d/00-fedora-fixup-pyopenssl']",FALSE,[]
openstack%2Ftripleo-image-elements~master~I2497e3ce7b20761bbc29f71f778ba349f6c21b09,34183,https://review.opendev.org/34183,tripleo-image-elements,00:16.0,00:16.0,MERGED,Open keystone service port on Fedora.,Open keystone service port on Fedora.,1,3,1,0,1,0,6,37,0,['elements/boot-stack/first-boot.d/97-fedora-iptables'],FALSE,[]
