change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Ftrove~master~Ie20dab8e763fe8b5f1897debd5942a64afea15ee,375861,https://review.opendev.org/375861,trove,55:02.0,08:17.0,MERGED,Taskmgr & guestagent use inconsistent topics,Taskmgr & guestagent use inconsistent topics.1,1,4,1.1,0,1.2,0.1,8,44,101.2208333,['trove/cmd/guest.py'],FALSE,[]
openstack%2Fpuppet-murano~stable%2Fnewton~Id78b1ba5c990014bf667535f426b8f45965592ee,378820,https://review.opendev.org/378820,puppet-murano,53:34.0,06:46.0,MERGED,Use stable/newton spec helper,Use stable/newton spec helper,1,3,1,0,1,0,8,29,1.22,['Gemfile'],FALSE,[]
openstack%2Ftrove~master~I7706c495b95dc043dcc84b484795412cd2e3c19b,375748,https://review.opendev.org/375748,trove,01:55.0,02:51.0,MERGED,Make parameter consistent in devstack plugin,Make parameter consistent in devstack plugin,1,4,2,0,1,0,8,44,116.0155556,['devstack/plugin.sh'],FALSE,[]
openstack%2Fldappool~master~Iaa8b0de37c735f286052a49808fc6ee49c8607c5,378835,https://review.opendev.org/378835,ldappool,54:08.0,02:45.0,MERGED,Updated from global requirements,Updated from global requirements,1,2,1,1,1,0,6,32,1.143611111,['test-requirements.txt'],FALSE,[]
openstack%2Ftacker-horizon~stable%2Fnewton~I58c6d9cdc2c541f484adbc23b73ad85285924269,378654,https://review.opendev.org/378654,tacker-horizon,09:28.0,02:39.0,MERGED,Update .gitreview for stable/newton,Update .gitreview for stable/newton,1,3,1,0,1,0,7,35,3.886388889,['.gitreview'],FALSE,[]
openstack%2Ftacker~stable%2Fnewton~If37f322f3ca83cf2032d324ae9520a5b5c505f29,378116,https://review.opendev.org/378116,tacker,14:16.0,02:14.0,MERGED,Update .gitreview for stable/newton,Update .gitreview for stable/newton,1,3,1,0,1,0,7,35,16.79944444,['.gitreview'],FALSE,[]
openstack%2Fironic~master~Iba78274e91683c7241142222420082981f4738ce,378291,https://review.opendev.org/378291,ironic,01:12.0,00:29.0,MERGED,Fix inexact config option name in multitenancy.rst,Fix inexact config option name in multitenancy.rst,1,3,1,1,1,0,8,50,10.98805556,['doc/source/deploy/multitenancy.rst'],FALSE,[]
openstack%2Fpuppet-openstack-integration~stable%2Fnewton~I43eb19987eeedae574436693b26ef5d3b6c67b58,378577,https://review.opendev.org/378577,puppet-openstack-integration,32:17.0,58:45.0,MERGED,Gemfile: checkout spec_helper from stable/newton,Gemfile: checkout spec_helper from stable/newton,1,3,1,0,1,0,12,48,5.441111111,['Gemfile'],FALSE,[]
openstack%2Frally~master~Iea471c7dccaff26eb64984a8399f57f358ccc7ff,377262,https://review.opendev.org/377262,rally,17:15.0,56:44.0,MERGED,Docstrings should not start with a space,Docstrings should not start with a space,1,5,7,7,7,0,27,40,35.65805556,"['rally/cli/commands/deployment.py', 'rally/cli/commands/show.py', 'rally/cli/commands/task.py', 'rally/cli/commands/verify.py', 'rally/cli/main.py', 'rally/cli/manage.py', 'tests/unit/test_api.py']",FALSE,[]
openstack%2Fperformance-docs~master~Ice1e61362748a31fae6ebb10e42e5e550831686c,378271,https://review.opendev.org/378271,performance-docs,36:09.0,51:39.0,MERGED,Add test plan/results for fuel-ccp,Add test plan/results for fuel-ccp,1,4,5934,0,35,0,8,34,11.25833333,"['doc/source/test_plans/fuel_ccp/plan.rst', 'doc/source/test_plans/fuel_ccp/test_plans/000-keystone-authenticate-60-rps.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/001-keystone-authenticate-90-rps.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/002-keystone-authenticate-120-rps.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/003-keystone-authenticate-baseline-rps.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/010-glance-create-and-delete-cirros-image.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/011-glance-create-and-delete-1g-image.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/012-glance-create-and-list-image.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/020-nova-boot-and-delete-check.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/021-nova-boot-and-delete-baseline.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/022-nova-boot-and-delete-burn.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/030-nova-boot-and-delete-auto-nic-check.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/031-nova-boot-and-delete-auto-nic-baseline.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/032-nova-boot-and-delete-auto-nic-burn.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/040-nova-boot-and-delete-with-secgroups-check.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/041-nova-boot-and-delete-with-secgroups-baseline.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/042-nova-boot-and-delete-with-secgroups-burn.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/050-nova-boot-and-list-check.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/051-nova-boot-and-list-baseline.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/052-nova-boot-and-list-burn.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/053-nova-boot-and-list-superburn.yaml', 'doc/source/test_plans/fuel_ccp/test_plans/054-nova-boot-and-list-hellburn.yaml', 'doc/source/test_results/fuel_ccp/configs/Network_Scheme.png', 'doc/source/test_results/fuel_ccp/index.rst', 'doc/source/test_results/fuel_ccp/reports/150_nodes_boot_and_list_20.png', 'doc/source/test_results/fuel_ccp/reports/150_nodes_boot_and_list_40.png', 'doc/source/test_results/fuel_ccp/reports/200_nodes_boot_and_delete.png', 'doc/source/test_results/fuel_ccp/reports/200_nodes_boot_and_list_40.png', 'doc/source/test_results/fuel_ccp/reports/200_nodes_boot_and_list_5.png', 'doc/source/test_results/fuel_ccp/reports/350_nodes_boot_and_delete.png', 'doc/source/test_results/fuel_ccp/reports/keystone_tuning.html', 'doc/source/test_results/fuel_ccp/reports/nova_150_nodes_20.html', 'doc/source/test_results/fuel_ccp/reports/nova_150_nodes_40.html', 'doc/source/test_results/fuel_ccp/reports/nova_200_nodes.html', 'doc/source/test_results/fuel_ccp/reports/nova_350_nodes.html']",FALSE,[]
