change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fcharm-glance-simplestreams-sync~master~Idcdcb2c933a92a558e729aeb718b58d4077621a7,623488,https://review.opendev.org/623488,charm-glance-simplestreams-sync,31:14.0,01:35.0,MERGED,Add ssl_ca option to enable to gss,Add ssl_ca option to enable to gss.1,5,4,588,11,12,1,28,34,837.5058333,"['README.md', 'config.yaml', 'hooks/hooks.py', 'scripts/glance-simplestreams-sync.py', 'templates/identity.yaml', 'tests/basic_deployment.py', 'tests/basic_deployment_ssl.py', 'tests/cert.py', 'tests/gate-basic-xenial-pike', 'tests/gate-basic-xenial-pike-ssl', 'tests/generate_certs.py', 'tox.ini']",FALSE,['config.yaml']
openstack%2Fopenstack-ansible-galera_server~master~If7c40e7459e06526e883dc5a36b4fd31177598f1,629131,https://review.opendev.org/629131,openstack-ansible-galera_server,10:20.0,51:23.0,MERGED,Switch galera_install_dnf back to being a symlink,Switch galera_install_dnf back to being a symlink,1,3,1,109,1,0,8,49,72.68416667,['tasks/galera_install_dnf.yml'],FALSE,['tasks/galera_install_dnf.yml']
openstack%2Fopenstack-ansible-galera_server~master~I88c7e16901d2b5dffae31772b655b4a7820cf73a,629934,https://review.opendev.org/629934,openstack-ansible-galera_server,14:18.0,50:53.0,MERGED,Tidy yum repository setup,Tidy yum repository setup,1,4,18,30,1,0,9,25,13.60972222,['tasks/galera_install_yum.yml'],FALSE,[]
openstack%2Fec2api-tempest-plugin~master~Iec18f58bceabefa98a27870534e113a1e13c6bbb,630125,https://review.opendev.org/630125,ec2api-tempest-plugin,16:10.0,48:40.0,MERGED,Updatae home-page,Updatae home-page,1,2,1,1,1,0,6,17,0.541666667,['setup.cfg'],FALSE,[]
openstack%2Fcharm-neutron-gateway~master~Ie5fe7e0b023920489182fd060c52b1043bb209a9,629412,https://review.opendev.org/629412,charm-neutron-gateway,47:29.0,41:08.0,MERGED,fix handling of vendor-data and vendor-data-url config options,fix handling of vendor-data and vendor-data-url config options,1,6,13,12,3,0,17,62,49.89416667,"['config.yaml', 'hooks/neutron_contexts.py', 'unit_tests/test_neutron_contexts.py']",FALSE,['config.yaml']
openstack%2Fvitrage~master~Icf74051357ae261982af506200d0159593a33ae1,627817,https://review.opendev.org/627817,vitrage,15:07.0,27:51.0,MERGED,Update the bugs link to storyboard,Update the bugs link to storyboard,2,6,2,2,1,2,15,34,283.2122222,['CONTRIBUTING.rst'],FALSE,[]
openstack%2Fself-healing-sig~master~Ib5ac9ab556231adf5713c445571fb1ca4147d960,630108,https://review.opendev.org/630108,self-healing-sig,56:58.0,18:43.0,MERGED,Updatae home-page,Updatae home-page,1,2,1,1,1,0,6,17,0.3625,['setup.cfg'],FALSE,[]
openstack%2Fironic~master~Iad0c609e59dca56729967133c6bbcff73b50a51e,555664,https://review.opendev.org/555664,ironic,12:23.0,18:29.0,MERGED,OOB RAID implementation for ilo5 based HPE Proliant servers.,OOB RAID implementation for ilo5 based HPE Proliant servers.,20,18,787,47,5,195,274,60,7059.101667,"['ironic/drivers/ilo.py', 'ironic/drivers/modules/ilo/raid.py', 'ironic/tests/unit/drivers/modules/ilo/test_raid.py', 'ironic/tests/unit/drivers/test_ilo.py', 'setup.cfg']",FALSE,[]
openstack%2Fmistral~master~I393855408d13eacc83e63ac98b1daced7177b0fc,628274,https://review.opendev.org/628274,mistral,35:36.0,15:26.0,MERGED,Replace tripleo-scenario003-multinode with scenario003-standalone,Replace tripleo-scenario003-multinode with scenario003-standalone,4,7,2,4,1,1,27,65,182.6638889,['.zuul.yaml'],FALSE,[]
openstack%2Frequirements~master~I8d05edeed4a11472f37bb164dd6ee935cadbcaa2,629772,https://review.opendev.org/629772,requirements,18:48.0,10:23.0,MERGED,Updated from generate-constraints,Updated from generate-constraints,4,3,8,8,1,0,17,33,27.85972222,['upper-constraints.txt'],FALSE,[]
openstack%2Fcinder~master~I478f23ca2a01e731c7d64f0e0f73df06437d3fcc,621533,https://review.opendev.org/621533,cinder,42:47.0,05:21.0,MERGED,Adding missing Volume states to VolumeStatus enum,Adding missing Volume state to VolumeStatus enum,2,39,13,1,1,6,90,48,936.3761111,['cinder/objects/fields.py'],FALSE,[]
openstack%2Fcharm-ceph-osd~master~Ic0967e198939c6951e3a6df8214e244eb320029f,630047,https://review.opendev.org/630047,charm-ceph-osd,35:21.0,03:49.0,MERGED,Expose API services,Expose API services,1,3,36,0,9,0,7,19,2.474444444,"['tests/bundles/bionic-queens.yaml', 'tests/bundles/bionic-rocky.yaml', 'tests/bundles/cosmic-rocky.yaml', 'tests/bundles/trusty-icehouse.yaml', 'tests/bundles/trusty-mitaka.yaml', 'tests/bundles/xenial-mitaka.yaml', 'tests/bundles/xenial-ocata.yaml', 'tests/bundles/xenial-pike.yaml', 'tests/bundles/xenial-queens.yaml']",FALSE,[]
openstack%2Fironic~master~I96a96a9d6f23f02f9f49c962f183e8c5ca78e048,629173,https://review.opendev.org/629173,ironic,02:51.0,01:40.0,MERGED,Remove dsvm from zuulv3 jobs,Remove dsvm from zuulv3 jobs,5,13,88,55,2,11,55,28,68.98027778,"['zuul.d/ironic-jobs.yaml', 'zuul.d/project.yaml']",FALSE,[]
openstack%2Fcharms.openstack~master~I67d2e5d68bc4da87bcaba813f99d3f782f1d9907,629881,https://review.opendev.org/629881,charms.openstack,30:49.0,01:28.0,MERGED,Allow overriding of source configuration option key,Allow overriding of source configuration option key,1,3,27,13,4,0,7,51,18.51083333,"['charms_openstack/charm/classes.py', 'charms_openstack/charm/core.py', 'charms_openstack/charm/defaults.py', 'tox.ini']",FALSE,[]
openstack%2Fkolla-ansible~stable%2Fqueens~I4deea65876d0852ba2b48a8cf9bad94f4df2a18d,629903,https://review.opendev.org/629903,kolla-ansible,08:11.0,01:56.0,MERGED,Allow configuring a gateway for the inspection network,Allow configuring a gateway for the inspection network,1,4,19,0,4,0,8,54,15.89583333,"['ansible/roles/ironic/defaults/main.yml', 'ansible/roles/ironic/templates/ironic-dnsmasq.conf.j2', 'doc/source/reference/ironic-guide.rst', 'releasenotes/notes/ironic-dnsmasq-gateway-5a887a0a2f946bd5.yaml']",FALSE,[]
openstack%2Fcinder~master~I2bfcfa4b42b7148ba202b2015aafd41afae081e5,623467,https://review.opendev.org/623467,cinder,20:19.0,51:45.0,MERGED,PowerMax driver doc - clarifying SE and Unisphere support,PowerMax driver doc - clarifying SE an Unisphere support,3,22,6,6,1,0,31,56,836.5238889,['doc/source/configuration/block-storage/drivers/dell-emc-vmax-driver.rst'],FALSE,[]
openstack%2Fpuppet-tripleo~stable%2Fqueens~I651919488cb68b0b9878b4e21ab376bfc6e3f0fe,629962,https://review.opendev.org/629962,puppet-tripleo,51:39.0,13:57.0,MERGED,Filter apache_certificates_specs if hostname is empty,Filter apache_certificates_specs if hostname is empty,1,3,5,2,1,0,8,53,6.371666667,['manifests/profile/base/certmonger_user.pp'],TRUE,[]
openstack%2Fpuppet-tripleo~stable%2Frocky~I651919488cb68b0b9878b4e21ab376bfc6e3f0fe,629961,https://review.opendev.org/629961,puppet-tripleo,51:18.0,13:56.0,MERGED,Filter apache_certificates_specs if hostname is empty,Filter apache_certificates_specs if hostname is empty,1,3,5,2,1,0,9,53,6.377222222,['manifests/profile/base/certmonger_user.pp'],TRUE,[]
openstack%2Foperations-guide~master~Ie410ff475eac12527d49faf2b966ce913d19beac,630033,https://review.opendev.org/630033,operations-guide,41:15.0,52:20.0,MERGED,Imported Translations from Zanata,Imported Translations from Zanata,1,2,13,2,1,0,6,33,1.184722222,['doc/source/locale/ja/LC_MESSAGES/doc.po'],FALSE,[]
openstack%2Ftacker~master~I770c78180032b3da473f26e64151b799cf800ee3,628940,https://review.opendev.org/628940,tacker,07:08.0,41:33.0,MERGED,Modify image name to cirros-0.4.0-x86_64-disk,Modify image name to cirros-0.4.0-x86_64-disk,1,5,28,28,13,0,9,45,91.57361111,"['samples/tosca-templates/vnfd/tosca-placement-policy-anti-affinity.yaml', 'tacker/tests/etc/samples/sample-tosca-vnfd-anti-affinity-multi-vdu.yaml', 'tacker/tests/etc/samples/sample-tosca-vnfd-placement-policy-affinity.yaml', 'tacker/tests/etc/samples/sample-tosca-vnfd-placement-policy-anti-affinity.yaml', 'tacker/tests/etc/samples/sample-tosca-vnfd-placement-policy-invalid.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/hot_placement_policy_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/hot_placement_policy_anti_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/hot_placement_policy_default_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/hot_placement_policy_soft_anti_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/tosca_placement_policy_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/tosca_placement_policy_anti_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/tosca_placement_policy_default_affinity.yaml', 'tacker/tests/unit/vnfm/infra_drivers/openstack/data/tosca_placement_policy_soft_anti_affinity.yaml']",FALSE,[]
openstack%2Fcinder~master~I38d570fb1abc787179ffbf8d12ea0c20c6e89c60,628803,https://review.opendev.org/628803,cinder,33:03.0,10:00.0,MERGED,Remove those copy words occured twice times in dell-emc-vmax-driver.rst,Remove those copy words occured twice times in dell-emc-vmax-driver.rst,1,26,1,1,1,0,31,71,101.6158333,['doc/source/configuration/block-storage/drivers/dell-emc-vmax-driver.rst'],FALSE,[]
openstack%2Fcinder~master~I3f63e86eb2b2eb27ea321c11df10d02432144655,623168,https://review.opendev.org/623168,cinder,09:30.0,09:56.0,MERGED,NetApp Doc: Enhance 'netapp_storage_protocol' description,NetApp Doc: iSCSI Storage Protocol is case sensitive,5,36,3,0,1,7,96,52,862.0072222,['doc/source/configuration/block-storage/drivers/netapp-volume-driver.rst'],FALSE,[]
