change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fcontributor-guide~master~Ida633c11d30cbafc3f87b161e76183d8cf7da9ad,569173,https://review.opendev.org/569173,contributor-guide,05:06.0,20:34.0,MERGED,Add git review -s info to setup-gerrit,Add git review -s info to setup-gerrit.1,1,3,17,2,1.1,0,7,38,6.257777778,['doc/source/common/setup-gerrit.rst'],FALSE,[]
openstack%2Fopenstack-helm-infra~master~I5ad1b593a711ffe353b012394d54044dede0691d,567463,https://review.opendev.org/567463,openstack-helm-infra,56:10.0,17:27.0,MERGED,Gate: place role default vars within the role,Kubeadm: expose selfhosted param and deploy kubeadm to master nodes,5,5,182,68,3,0,18,67,187.3547222,"['playbooks/vars.yaml', 'roles/deploy-kubeadm-aio-common/tasks/util-kubeadm-aio-run.yaml', 'tools/images/kubeadm-aio/assets/opt/playbooks/roles/deploy-kubeadm-master/tasks/main.yaml']",FALSE,"['roles/deploy-kubeadm-aio-common/tasks/util-kubeadm-aio-run.yaml', 'tools/images/kubeadm-aio/assets/opt/playbooks/roles/deploy-kubeadm-master/tasks/main.yaml']"
openstack%2Fnova~stable%2Fqueens~I1baef962b4b8074f3f9b9ad5402970edc9a3a776,567599,https://review.opendev.org/567599,nova,13:10.0,46:56.0,MERGED,Stringify instance UUID,Stringify instance UUID,2,10,5,1,1,1,18,23,176.5627778,['nova/virt/powervm/vm.py'],FALSE,[]
openstack%2Fneutron-lib~master~I3cd972c0f9f3f756260a0020802420be143c44cb,566926,https://review.opendev.org/566926,neutron-lib,44:26.0,46:45.0,MERGED,api-ref: add 'project_id' as sort_key,api-ref: add 'project_id' as sort_key,1,4,11,0,1,0,8,37,223.0386111,['api-ref/source/v2/parameters.yaml'],FALSE,[]
openstack%2Fnova~master~I88d71bac7ddb69b9b63fb58dd8eaf6c048017933,569047,https://review.opendev.org/569047,nova,54:53.0,12:42.0,MERGED,Fakelibvirt migrateToURI3 should provide args according to libvirt doc,Fakelibvirt migrateToURI3 should provide args according to libvirt doc,2,7,1,1,1,2,19,70,14.29694444,['nova/tests/unit/virt/libvirt/fakelibvirt.py'],FALSE,[]
openstack%2Fcinder~master~I89b3cfdc618816d4fd8160bf3876fb20ccb7f45b,537332,https://review.opendev.org/537332,cinder,04:46.0,01:46.0,MERGED,Fix mocks for ZFS Storage Appliance unit tests,Fix mocks for ZFS Storage Appliance unit tests,4,42,8,20,1,11,141,46,2723.95,['cinder/tests/unit/volume/drivers/test_zfssa.py'],FALSE,[]
openstack%2Fopenstack-ansible~master~Ic3780ec0f449d0d5e8f17404964d7d967de28b76,549012,https://review.opendev.org/549012,openstack-ansible,35:36.0,01:37.0,MERGED,Remove default pip_links value,Remove default pip_links value,10,9,0,8,2,0,101,30,1852.433611,"['inventory/group_vars/all/pip.yml', 'inventory/group_vars/repo_all.yml']",FALSE,[]
openstack%2Ftripleo-heat-templates~master~I78fce8b6c7f1d3528f9d8c02772f95cb8ad3b3c8,569133,https://review.opendev.org/569133,tripleo-heat-templates,37:38.0,59:39.0,MERGED,Don't use crudini to get rhn server,Don't use crudini to get rhn server,1,5,2,1,1,0,10,35,7.366944444,['extraconfig/pre_deploy/rhel-registration/scripts/rhel-registration'],FALSE,[]
openstack%2Ftripleo-quickstart-extras~master~I9db400e695fe6df80cbb2f4c73f26969af4f4adb,568996,https://review.opendev.org/568996,tripleo-quickstart-extras,41:23.0,59:38.0,MERGED,doc on which tests to skip,doc on which tests to skip,2,10,20,0,4,0,12,26,19.30416667,"['roles/validate-tempest/vars/tempest_skip_master.yml', 'roles/validate-tempest/vars/tempest_skip_ocata.yml', 'roles/validate-tempest/vars/tempest_skip_pike.yml', 'roles/validate-tempest/vars/tempest_skip_queens.yml']",FALSE,[]
openstack%2Fpython-tripleoclient~master~I3431d2ec724a880baf0de8f586490d145bedf870,566129,https://review.opendev.org/566129,python-tripleoclient,05:30.0,56:26.0,MERGED,Convert enable-ssh-admin.sh to python,Convert enable-ssh-admin.sh to python,10,12,292,49,5,26,63,37,339.8488889,"['tripleoclient/constants.py', 'tripleoclient/tests/v1/overcloud_deploy/test_overcloud_deploy.py', 'tripleoclient/tests/workflows/test_deployment.py', 'tripleoclient/v1/overcloud_deploy.py', 'tripleoclient/workflows/deployment.py']",FALSE,[]
openstack%2Ftripleo-heat-templates~master~Idc1b8d444fb354450b8e584d199d1f22e0d92e5a,568520,https://review.opendev.org/568520,tripleo-heat-templates,32:11.0,56:25.0,MERGED,FFU Add cinder-backup missing fast_forward_upgrade_tasks,FFU Add cinder-backup missing fast_forward_upgrade_tasks,2,13,35,3,1,0,39,56,61.40388889,['docker/services/pacemaker/cinder-backup.yaml'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~I34bdc0a9d575e5d1b8f3ce1e09c145cc34563a85,568997,https://review.opendev.org/568997,tripleo-heat-templates,10:27.0,44:18.0,MERGED,undercloud: change upgrade steps,undercloud: change upgrade steps,2,10,2,2,2,0,11,32,18.56416667,"['docker/services/database/mysql.yaml', 'docker/services/undercloud-upgrade.yaml']",FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fqueens~I7b4091a4603688b19669ff70afcfa852984a820e,567539,https://review.opendev.org/567539,tripleo-upgrade,40:58.0,44:17.0,MERGED,Add validation-errors-nonfatal in ceph upgrade.,Add validation-errors-nonfatal in ceph upgrade.,3,9,4,1,1,0,25,47,180.0552778,['templates/ceph-upgrade-run.sh.j2'],FALSE,[]
