change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles
openstack%2Fnova~master~I95804935e49ae8f67ba42370ac136039626aaa1d,331306,https://review.opendev.org/331306,nova,39:58.0,09:46.0,ABANDONED,Allow logging detailed info only on sched failure,Allow logging detailed info only on sched failure,8,20,414,41,26,31,90,49,30151.49667,"['nova/conf/scheduler.py', 'nova/scheduler/filter_scheduler.py', 'nova/scheduler/filters/affinity_filter.py', 'nova/scheduler/filters/aggregate_image_properties_isolation.py', 'nova/scheduler/filters/aggregate_instance_extra_specs.py', 'nova/scheduler/filters/aggregate_multitenancy_isolation.py', 'nova/scheduler/filters/availability_zone_filter.py', 'nova/scheduler/filters/compute_capabilities_filter.py', 'nova/scheduler/filters/compute_filter.py', 'nova/scheduler/filters/core_filter.py', 'nova/scheduler/filters/disk_filter.py', 'nova/scheduler/filters/exact_core_filter.py', 'nova/scheduler/filters/exact_disk_filter.py', 'nova/scheduler/filters/exact_ram_filter.py', 'nova/scheduler/filters/image_props_filter.py', 'nova/scheduler/filters/io_ops_filter.py', 'nova/scheduler/filters/metrics_filter.py', 'nova/scheduler/filters/num_instances_filter.py', 'nova/scheduler/filters/numa_topology_filter.py', 'nova/scheduler/filters/pci_passthrough_filter.py', 'nova/scheduler/filters/ram_filter.py', 'nova/scheduler/filters/retry_filter.py', 'nova/scheduler/filters/trusted_filter.py', 'nova/scheduler/filters/utils.py', 'nova/scheduler/log.py', 'nova/virt/hardware.py']",FALSE,[]
openstack%2Felection~master~Idad39a2f753693bd708e0ef50a6975c630a17a21,694913,https://review.opendev.org/694913,election,27:05.0,26:24.0,ABANDONED,Replace git.openstack.org with opendev.org,Replace git.openstack.org with opendev.org,1,2,534,534,27,1,4,42,160.9886111,"['candidates/ocata/Glance/rosmaita.txt', 'candidates/ocata/TC/sdake.txt', 'candidates/pike/I18n/ianychoi.txt', 'candidates/pike/Requirements/tonyb.txt', 'candidates/pike/Stable_Branch_Maintenance/tonyb.txt', 'candidates/pike/TC/dims.txt', 'candidates/queens/Glance/rosmaita.txt', 'candidates/queens/Stable_Branch_Maintenance/tonyb.txt', 'candidates/rocky/Stable_Branch_Maintenance/tonyb.txt', 'candidates/rocky/TC/cdent@anticdent.org', 'candidates/rocky/TC/davanum@gmail.com', 'candidates/stein/Glance/jokke@usr.fi', 'candidates/train/Glance/jokke@usr.fi', 'doc/source/results/ocata/ptl.yaml', 'doc/source/results/ocata/tc.yaml', 'doc/source/results/pike/ptl.yaml', 'doc/source/results/pike/tc.yaml', 'doc/source/results/queens/ptl.yaml', 'doc/source/results/queens/tc.yaml', 'doc/source/results/rocky/ptl.yaml', 'doc/source/results/rocky/tc.yaml', 'doc/source/results/stein/ptl.yaml', 'doc/source/results/stein/tc.yaml', 'doc/source/results/train/ptl.yaml', 'doc/source/results/train/tc.yaml', 'doc/source/results/ussuri/ptl.yaml', 'doc/source/results/ussuri/tc.yaml']",FALSE,[]
openstack%2Fswift~master~I745417ad770f79a03862808a1e5395803d6a0df0,695966,https://review.opendev.org/695966,swift,26:53.0,23:22.0,ABANDONED,New Object Versioning mode,New Object Versioning mode,1,2,6159,67,24,0,3,26,3.941388889,"['doc/saio/swift/proxy-server.conf', 'doc/source/middleware.rst', 'etc/proxy-server.conf-sample', 'swift/common/middleware/copy.py', 'swift/common/middleware/listing_formats.py', 'swift/common/middleware/symlink.py', 'swift/common/middleware/versioned_writes/__init__.py', 'swift/common/middleware/versioned_writes/legacy.py', 'swift/common/middleware/versioned_writes/object_versioning.py', 'swift/common/swob.py', 'swift/common/utils.py', 'swift/obj/server.py', 'swift/proxy/controllers/base.py', 'swift/proxy/controllers/obj.py', 'test/functional/__init__.py', 'test/functional/swift_test_client.py', 'test/functional/test_object_versioning.py', 'test/probe/test_container_failures.py', 'test/unit/common/middleware/helpers.py', 'test/unit/common/middleware/test_object_versioning.py', 'test/unit/common/middleware/test_versioned_writes.py', 'test/unit/common/test_utils.py', 'test/unit/common/test_wsgi.py', 'test/unit/obj/test_server.py']",FALSE,[]
openstack%2Fnova~master~I8ca77229e33b62836c6fbab498533900289b2bbb,675021,https://review.opendev.org/675021,nova,36:20.0,03:24.0,ABANDONED,"Revert ""Revert resize: wait for events according to hybrid plug""","Revert ""Revert resize: wait for events according to hybrid plug""",2,21,44,351,9,0,34,64,2658.451111,"['nova/compute/manager.py', 'nova/network/model.py', 'nova/objects/migration.py', 'nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/compute/test_compute_mgr.py', 'nova/tests/unit/network/test_network_info.py', 'nova/tests/unit/objects/test_migration.py', 'nova/tests/unit/virt/libvirt/test_driver.py', 'nova/virt/libvirt/driver.py']",FALSE,[]
openstack%2Fnova~master~I5959540e5c06c68178ef21aedf471cc5a500b70b,676442,https://review.opendev.org/676442,nova,27:53.0,02:29.0,ABANDONED,"Revert ""Pass migration to finish_revert_migration()""","Revert ""Pass migration to finish_revert_migration()""",1,12,64,53,11,0,14,52,2478.576667,"['nova/compute/manager.py', 'nova/tests/unit/compute/test_compute_mgr.py', 'nova/tests/unit/virt/hyperv/test_driver.py', 'nova/tests/unit/virt/libvirt/test_driver.py', 'nova/tests/unit/virt/xenapi/test_xenapi.py', 'nova/virt/driver.py', 'nova/virt/fake.py', 'nova/virt/hyperv/driver.py', 'nova/virt/libvirt/driver.py', 'nova/virt/vmwareapi/driver.py', 'nova/virt/xenapi/driver.py']",FALSE,[]
openstack%2Fcinder~master~I56e9cefd88e72d2da55fd36e70e0b7a47cfc3767,691016,https://review.opendev.org/691016,cinder,40:14.0,08:14.0,ABANDONED,Drop python 2 testing,Drop python 2 testing,4,34,9,25,5,2,88,21,771.4666667,"['.zuul.yaml', 'doc/requirements.txt', 'requirements.txt', 'setup.cfg', 'tox.ini']",FALSE,[]
openstack%2Fnova~master~I54510d0222b9cac3c7c93d4776da35d9163866ec,695550,https://review.opendev.org/695550,nova,18:27.0,06:23.0,ABANDONED,"WIP: just an idea, adding scope checking","WIP: just an idea, adding scope checking",1,7,11,2,2,0,9,40,95.79888889,"['nova/policies/services.py', 'nova/tests/unit/policies/test_services.py']",FALSE,[]
openstack%2Fnova~master~I6b4e4d1b9562defa263af841e42dfa8b351e337e,695547,https://review.opendev.org/695547,nova,13:07.0,06:19.0,ABANDONED,WIP: review comments around unit test idea,WIP: review comments around unit test idea,1,5,83,26,2,1,8,42,95.88666667,"['nova/tests/unit/policies/base.py', 'nova/tests/unit/policies/test_services.py']",FALSE,[]
openstack%2Fwatcher~master~Ibef4fb33bbdc8a211295438de7f2b2a125caf3a9,695113,https://review.opendev.org/695113,watcher,40:29.0,05:42.0,ABANDONED,DNM testing,DNM testing,2,1,1,1,1,0,5,11,137.4202778,['README.rst'],FALSE,[]
openstack%2Fheat~master~I301d119d34213f2794657b8fcfb0472f6ba5cf81,387076,https://review.opendev.org/387076,heat,16:13.0,02:39.0,ABANDONED,Solum plugin,WIP: Solum plugin,3,7,156,0,5,2,20,17,27240.77389,"['heat/engine/clients/os/solum.py', 'heat/engine/resources/openstack/solum/__init__.py', 'heat/engine/resources/openstack/solum/image_plugin.py', 'requirements.txt', 'setup.cfg']",FALSE,[]
openstack%2Fheat~master~Id8bfdf3aca5fcaddff51a3e01450e6f5d0a961b2,384388,https://review.opendev.org/384388,heat,44:03.0,02:22.0,ABANDONED,Fixed the too long characters,Fixed the too long characters,1,2,4,2,1,0,10,29,27390.30528,['install-guide/source/conf.py'],FALSE,[]
openstack%2Fheat~master~I6642976e10b38ac4ea2026d42ff6ab245313510d,371704,https://review.opendev.org/371704,heat,38:59.0,01:47.0,ABANDONED,Validate outputs of the stack after its create/update,Validate outputs of the stack after its creation,6,7,89,9,1,4,33,48,27959.38,['heat/engine/stack.py'],FALSE,[]
openstack%2Fkayobe-config-dev~master~I925a34113586232e0eaff93892df2eabeeed38bb,693029,https://review.opendev.org/693029,kayobe-config-dev,18:13.0,39:57.0,ABANDONED,DNM: Remove controller0 from inventory,DNM: Remove controller0 from inventory,1,1,0,1,1,0,3,38,478.3622222,['etc/kayobe/inventory/hosts'],FALSE,[]
openstack%2Fpython-tripleoclient~master~I540e2bf85838ced062904f0df587fc98a6826c41,695464,https://review.opendev.org/695464,python-tripleoclient,15:38.0,32:07.0,ABANDONED,For cell export add filter parameters to GlobalConfigExtraMapData,For cell export add filter parameters to GlobalConfigExtraMapData,1,4,1,1,1,4,7,65,93.27472222,['tripleoclient/export.py'],FALSE,[]
openstack%2Fmurano-agent~master~I696d640ea31ea1e9d38b40ebdbafa7f9dbc6e9f8,693774,https://review.opendev.org/693774,murano-agent,48:09.0,27:35.0,ABANDONED,Switch to Ussuri jobs,Switch to Ussuri jobs,1,1,1,1,1,0,3,21,315.6572222,['.zuul.yaml'],FALSE,[]
openstack%2Ftripleo-quickstart-extras~master~If64ec1b917648db5aeca05ccd1322cb8a6e2fb6e,695719,https://review.opendev.org/695719,tripleo-quickstart-extras,25:49.0,46:34.0,ABANDONED,Remove release restriction for overcloud-prep-containers.,Remove release restriction for overcloud-prep-containers.,1,7,0,2,1,0,5,57,64.34583333,['roles/overcloud-prep-containers/tasks/main.yml'],FALSE,['roles/overcloud-prep-containers/tasks/main.yml']
openstack%2Fdevstack~master~I51053e01bf168fa73669b7a71018e257923c4b76,694923,https://review.opendev.org/694923,devstack,41:44.0,55:46.0,ABANDONED,Replace git.openstack.org with opendev.org,Replace git.openstack.org with opendev.org,1,2,14,14,2,0,4,42,138.2338889,"['HACKING.rst', 'roles/write-devstack-local-conf/library/test.py']",FALSE,[]
openstack%2Fopenstack-ansible-plugins~master~I4c16b1c219a4f9b328e1e6bad6f443854652d902,694917,https://review.opendev.org/694917,openstack-ansible-plugins,32:32.0,55:00.0,ABANDONED,Replace git.openstack.org with opendev.org,Replace git.openstack.org with opendev.org,1,2,12,12,6,3,4,42,138.3744444,"['doc/source/conf.py', 'examples/playbook.yml', 'releasenotes/source/conf.py', 'tests/ansible-role-requirements.yml', 'tests/test-filters.yml', 'tox.ini']",FALSE,['examples/playbook.yml']
openstack%2Fglance~master~If30400a4b12fd43fd897bb5ffa159d5e86eca576,695345,https://review.opendev.org/695345,glance,56:13.0,55:28.0,ABANDONED,Migrate grenade jobs to py3,Migrate grenade jobs to py3,1,2,1,0,1,0,4,27,93.9875,['playbooks/legacy/glance-dsvm-grenade-multinode/run.yaml'],FALSE,[]
openstack%2Frequirements~master~I2eeb951f900a9d6916e57371d5fd7b8368cfe327,695216,https://review.opendev.org/695216,requirements,10:35.0,48:51.0,ABANDONED,Update zeroconf constraint to new release 0.24.0,Update zeroconf constraint to new release 0.24.0,1,3,4,4,1,0,5,48,97.63777778,['upper-constraints.txt'],FALSE,[]
openstack%2Fpuppet-openstack-specs~master~Ie8b065089af906a24303e88c16d5af6690f87906,568929,https://review.opendev.org/568929,puppet-openstack-specs,45:10.0,48:27.0,ABANDONED,Add parameter data types spec,Add parameter data types spec,1,2,141,0,1,1,4,29,13362.05472,['specs/rocky/parameter-data-types.rst'],FALSE,[]
openstack%2Fpuppet-openstack-integration~master~Ieb9faaf3859ed45fe2fe3fe9e2203ae5a7d9fe72,548285,https://review.opendev.org/548285,puppet-openstack-integration,00:38.0,48:19.0,ABANDONED,Remove r10k env vars with proper args,Remove r10k env vars with proper args,3,3,12,10,3,0,12,37,15238.79472,"['functions', 'install_modules.sh', 'install_modules_unit.sh']",FALSE,[]
openstack%2Fpuppet-openstack-integration~stable%2Frocky~I6990df6ed7850ac23e84142e6726d8805df8b741,695793,https://review.opendev.org/695793,puppet-openstack-integration,35:45.0,33:51.0,ABANDONED,DNM: Test Ceph Nautilus with Rocky,DNM: Test Ceph Nautilus with Rocky,4,1,30,33,3,0,9,34,11.96833333,"['.zuul.yaml', 'configure_facts.sh', 'manifests/ceph.pp']",TRUE,[]
openstack%2Fopenstack-helm-infra~master~I0b9fdf855d4c8af81dcdb38d4d84192a6095e505,695782,https://review.opendev.org/695782,openstack-helm-infra,18:26.0,21:04.0,ABANDONED,[WIP] Helm Test for Kafka,[WIP] Helm Test for Kafka,1,1,216,0,6,0,3,25,10.04388889,"['helm-toolkit/templates/snippets/_kubernetes_pod_get_list_exec_rbac_roles.tpl', 'kafka/templates/bin/_helm-tests.py.tpl', 'kafka/templates/configmap-bin.yaml', 'kafka/templates/pod-helm-tests.yaml', 'kafka/values.yaml', 'tools/deployment/osh-infra-kafka/050-kafka.sh']",FALSE,[]
openstack%2Fopenstack-helm-images~master~I4fc4343cc0ba5fc00265b3082740d1a7b6305c94,695027,https://review.opendev.org/695027,openstack-helm-images,33:05.0,05:30.0,ABANDONED,DNM: Testing image build,DNM: Testing image build,2,2,12,10,2,0,7,24,84.54027778,"['mini-mirror/Dockerfile.ubuntu_bionic', 'mini-mirror/Dockerfile.ubuntu_xenial']",FALSE,[]
openstack%2Fpuppet-openstack-integration~master~Ifc28d584748994bbadfbbe2b448ff4cfd185e105,635598,https://review.opendev.org/635598,puppet-openstack-integration,55:41.0,41:33.0,ABANDONED,DNM: Test upstream ceph repo for CentOS,DNM: Test upstream ceph repo for CentOS,2,3,3,3,1,0,9,39,6916.764444,['manifests/repos.pp'],TRUE,[]
openstack%2Fglance~master~I8bb7ad9647c369655e611226ab2d3b4f86cfc41c,692043,https://review.opendev.org/692043,glance,42:35.0,41:18.0,ABANDONED,Drop python 2.7 support and testing,Drop python 2.7 support and testing,1,4,11,52,5,2,6,35,567.9786111,"['.zuul.yaml', 'playbooks/legacy/glance-dsvm-grenade-multinode/run.yaml', 'releasenotes/notes/drop-py-2-7-863871c7bc047146.yaml', 'setup.cfg', 'tox.ini']",FALSE,[]
openstack%2Fpuppet-nova~master~I848df8abb3892fa9e74390a718fcc8185aff542e,621593,https://review.opendev.org/621593,puppet-nova,47:05.0,17:07.0,ABANDONED,Add nova::placement::randomize_allocation_candidates,Add nova::placement::randomize_allocation_candidates,1,3,70,51,3,0,6,52,8502.500556,"['manifests/placement.pp', 'releasenotes/notes/add-randomize_allocation_candidates-306f6e8e4efe52b1.yaml', 'spec/classes/nova_placement_spec.rb']",TRUE,[]
openstack%2Fpuppet-keystone~master~Id8d15ce34897e0dfc346885c67760bdecb6def43,630714,https://review.opendev.org/630714,puppet-keystone,12:20.0,58:28.0,ABANDONED,Deprecate admin_token,Deprecate admin_token,10,4,148,113,20,0,36,21,7491.768889,"['README.md', 'examples/apache_dropin.pp', 'examples/apache_with_paths.pp', 'examples/k2k_sp_shib.pp', 'examples/ldap_backend.pp', 'examples/v3_basic.pp', 'examples/v3_domain_configuration.pp', 'lib/puppet/provider/keystone.rb', 'manifests/init.pp', 'manifests/service.pp', 'releasenotes/notes/deprecate-admin_token-52736a85557dd271.yaml', 'spec/classes/keystone_federation_identity_provider_spec.rb', 'spec/classes/keystone_federation_openidc_spec.rb', 'spec/classes/keystone_federation_spec.rb', 'spec/classes/keystone_init_spec.rb', 'spec/classes/keystone_roles_admin_spec.rb', 'spec/classes/keystone_service_spec.rb', 'spec/classes/keystone_wsgi_apache_spec.rb', 'spec/spec_helper.rb', 'spec/unit/provider/keystone_spec.rb']",TRUE,[]
openstack%2Fpuppet-openstack-integration~master~I838358d9e253065b02d6ca0f9cd050c3c7b59e0b,630716,https://review.opendev.org/630716,puppet-openstack-integration,22:01.0,57:53.0,ABANDONED,Remove admin_token,Remove admin_token,2,3,0,1,1,0,11,18,7491.597778,['manifests/keystone.pp'],TRUE,[]
openstack%2Fpuppet-openstack-integration~master~I86e64a4e9229aca3c4359861d69a1bbfab5b07aa,695686,https://review.opendev.org/695686,puppet-openstack-integration,52:57.0,55:44.0,ABANDONED,Set v3 version in keystone::endpoint urls,Set v3 version in keystone::endpoint urls,2,2,2,2,1,0,7,41,6.046388889,['manifests/keystone.pp'],TRUE,[]
openstack%2Fopenstack-helm-images~master~Ia578ce38fc882f4b980d6f4c3358228b13bab94a,695735,https://review.opendev.org/695735,openstack-helm-images,20:59.0,08:56.0,ABANDONED,simplified apt key import for minimirror,simplified apt key import for minimirror,1,1,1,2,1,0,3,40,0.799166667,['mini-mirror/tools/install_aptly.sh'],FALSE,[]
openstack%2Fnova~master~I4c3f400cad73264d089fc0bcb1eaee066f4b6097,673349,https://review.opendev.org/673349,nova,00:03.0,34:07.0,ABANDONED,Update config doc policy file type,Update config doc policy file type,1,9,5,1,1,1,11,34,2782.567778,['doc/source/configuration/index.rst'],FALSE,[]
openstack%2Fdesignate-dashboard~master~Ib29f434f350e0dfbacff8ff56adedb5fb2e7d2bc,695136,https://review.opendev.org/695136,designate-dashboard,12:28.0,22:30.0,ABANDONED,Fix issues after dropping py2 support,Fix failed 'nodejs10-npm-run-test' job,7,5,3,3,1,6,28,38,58.16722222,['karma.conf.js'],FALSE,[]
openstack%2Fsenlin~master~I9c7b5757a0c0e969f32f60711474486d9e6a28fa,695628,https://review.opendev.org/695628,senlin,54:04.0,21:21.0,ABANDONED,Always close openstacksdk connections when done,Always close openstacksdk connections when done,1,2,126,79,1,0,4,47,11.45472222,['senlin/drivers/os/nova_v2.py'],FALSE,[]
openstack%2Ftripleo-heat-templates~master~Id17ce124bdca6e3eeb68841a171a1275b63923b0,657166,https://review.opendev.org/657166,tripleo-heat-templates,02:25.0,17:56.0,ABANDONED,WIP/DNM: Scale down tasks for Ceph Mon,WIP/DNM: Scale down tasks for Ceph Mon,4,5,70,0,1,11,19,38,4844.258611,['deployment/ceph-ansible/ceph-mon.yaml'],FALSE,[]
openstack%2Fcharm-aodh~master~I09d3abdc674fbb284cb6e9a3f624ba286babd573,677520,https://review.opendev.org/677520,charm-aodh,17:02.0,54:51.0,ABANDONED,Change to python35-charm-jobs,Change to python35-charm-jobs,2,4,6,10,2,2,8,29,2255.630278,"['.zuul.yaml', 'tox.ini']",FALSE,[]
openstack%2Fhacking~master~I8c14a440f6980138aea72166595dba01c279391b,651564,https://review.opendev.org/651564,hacking,43:38.0,51:41.0,ABANDONED,Fix W605 from flake8 3.0+,Fix W605 from flake8 3.0+,1,1,7,7,2,0,3,25,5426.134167,"['hacking/checks/comments.py', 'hacking/checks/imports.py']",FALSE,[]
openstack%2Fcinder~master~I038eecdbcae30d6e947c3b2b12b06b7785138bbf,676189,https://review.opendev.org/676189,cinder,10:37.0,33:37.0,ABANDONED,PowerMax Docs -  Upgrade notification,PowerMax Docs -  Upgrade notification,3,24,4,3,1,0,54,37,2427.383333,['doc/source/configuration/block-storage/drivers/dell-emc-powermax-driver.rst'],FALSE,[]
openstack%2Fhorizon~stable%2Fstein~Iaecafc52e71e85766ee94a5edfb9207f5aacf43b,686480,https://review.opendev.org/686480,horizon,58:55.0,13:29.0,ABANDONED,[Do-not-merge]: Bring in TaaS components to requirements,[Do-not-merge]: Bring in TaaS components to requirements,1,1,1,0,1,0,3,56,1196.242778,['requirements.txt'],FALSE,[]
openstack%2Ftripleo-validations~master~I2d55e3a21e9d300ddca0cce291d36913a63fbdc5,695441,https://review.opendev.org/695441,tripleo-validations,06:57.0,52:52.0,ABANDONED,"Get rid of custom ""ini"" plugin","Get rid of custom ""ini"" plugin",3,4,252,201,5,3,12,30,24.76527778,"['roles/ceilometerdb-size/molecule/default/Dockerfile.j2', 'roles/ceilometerdb-size/molecule/default/molecule.yml', 'roles/ceilometerdb-size/molecule/default/playbook.yml', 'roles/ceilometerdb-size/molecule/default/prepare.yml', 'roles/ceilometerdb-size/tasks/main.yml']",FALSE,[]
openstack%2Fpython-tripleoclient~stable%2Ftrain~I246251f34ae2ce8e1b52b3e63e6bb1c5613ed496,695700,https://review.opendev.org/695700,python-tripleoclient,47:44.0,51:44.0,ABANDONED,DO NOT MERGE,DO NOT MERGE,1,1,2,0,1,0,2,12,0.066666667,['tripleoclient/v1/tripleo_deploy.py'],FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fqueens~If1ac09d29a4adc836b6786fcbb77bcd304897f81,695697,https://review.opendev.org/695697,tripleo-upgrade,38:26.0,40:36.0,ABANDONED,[queens only] Remove rogue action in update.,[queens only] Remove rogue action in update.,1,1,0,8,1,0,3,44,0.036111111,['tasks/update/main.yml'],FALSE,['tasks/update/main.yml']
openstack%2Fkolla~master~I66b4c93d8e6f50086a014b9c828fc98943686837,695202,https://review.opendev.org/695202,kolla,22:36.0,35:21.0,ABANDONED,Skydive - make source images download from github releases,Fix skydive source images,2,5,50,21,3,0,10,25,48.2125,"['docker/skydive/skydive-agent/Dockerfile.j2', 'docker/skydive/skydive-analyzer/Dockerfile.j2', 'docker/skydive/skydive-base/Dockerfile.j2']",FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fqueens~I59a2562e7b857b910231d231517f794ad9f6bf9f,563616,https://review.opendev.org/563616,tripleo-upgrade,15:24.0,31:39.0,ABANDONED,DNM: Test pike->queens upgrades.,DNM: Test pike->queens upgrades.,12,3,3,0,1,0,79,32,13873.27083,['tasks/main.yml'],FALSE,['tasks/main.yml']
openstack%2Freleases~master~Iebe99745b39979b88cc98515e72fec878caa9805,695653,https://review.opendev.org/695653,releases,36:28.0,40:15.0,ABANDONED,[DNM] Example introducing f-strings,[DNM] Example introducing f-strings,2,1,2,1,1,0,5,35,3.063055556,['tools/aclmanager.py'],FALSE,[]
openstack%2Fmagnum~master~I78065a10098b8a265d0a042ff0448895f14d3a47,690488,https://review.opendev.org/690488,magnum,45:22.0,05:39.0,ABANDONED,Switch to Ussuri jobs,Switch to Ussuri jobs,1,8,1,1,1,0,11,21,724.3380556,['.zuul.yaml'],FALSE,[]
openstack%2Ftripleo-upgrade~stable%2Fqueens~I20eff8d9d6781196e1eeab88cd005ccbaab704d2,694145,https://review.opendev.org/694145,tripleo-upgrade,12:47.0,51:41.0,ABANDONED,Error invalid options for include tasks tags.,Error invalid options for include tasks tags.,2,2,3,2,1,0,5,45,206.6483333,['tasks/upgrade/main.yml'],FALSE,['tasks/upgrade/main.yml']
